2020/10/5,2330,35:47.3,1,5,5,0,0,428,1882,428,129,427.5,10,427,44,426.5,24,426,57,428.5,491,429,171,429.5,1,430,37,430.5,7
2020/10/5,2330,35:52.3,1,5,5,0,0,428,1883,428,129,427.5,10,427,44,426.5,24,426,58,428.5,491,429,171,429.5,1,430,37,430.5,7
2020/10/5,2330,35:57.3,1,5,5,0,0,428,1892,428,120,427.5,10,427,44,426.5,24,426,58,428.5,491,429,171,429.5,1,430,37,430.5,7
2020/10/5,2330,36:02.4,1,5,5,0,0,428,1894,428,126,427.5,10,427,44,426.5,24,426,58,428.5,491,429,171,429.5,1,430,37,430.5,7
2020/10/5,2330,36:07.4,1,5,5,0,0,428,1895,428,128,427.5,10,427,44,426.5,24,426,58,428.5,491,429,171,429.5,1,430,37,430.5,7
2020/10/5,2330,36:12.4,1,5,5,0,0,428,1895,428,128,427.5,10,427,45,426.5,25,426,59,428.5,491,429,171,429.5,1,430,37,430.5,7
2020/10/5,2330,36:17.4,1,5,5,0,0,428,1895,428,134,427.5,10,427,45,426.5,25,426,59,428.5,491,429,171,429.5,1,430,37,430.5,7
2020/10/5,2330,36:22.4,1,5,5,0,0,428,1895,428,141,427.5,10,427,45,426.5,25,426,59,428.5,491,429,171,429.5,1,430,37,430.5,7
2020/10/5,2330,36:27.5,1,5,5,0,0,428,1896,428,144,427.5,10,427,45,426.5,25,426,59,428.5,491,429,171,429.5,1,430,37,430.5,7
2020/10/5,2330,36:32.5,1,5,5,0,0,428,1896,428,145,427.5,10,427,46,426.5,25,426,60,428.5,491,429,171,429.5,1,430,37,430.5,7
2020/10/5,2330,36:37.5,1,5,5,0,0,428,1896,428,176,427.5,10,427,46,426.5,25,426,60,428.5,491,429,171,429.5,1,430,37,430.5,7
2020/10/5,2330,36:42.5,1,5,5,0,0,428,1896,428,177,427.5,10,427,46,426.5,26,426,60,428.5,491,429,171,429.5,1,430,37,430.5,7
2020/10/5,2330,36:47.5,1,5,5,0,0,428,1896,428,180,427.5,10,427,47,426.5,26,426,60,428.5,491,429,171,429.5,1,430,37,430.5,7
2020/10/5,2330,36:52.5,1,5,5,0,0,428,1896,428,180,427.5,10,427,48,426.5,27,426,63,428.5,491,429,172,429.5,1,430,37,430.5,7
2020/10/5,2330,36:57.6,1,5,5,0,0,428,1897,428,180,427.5,11,427,48,426.5,27,426,63,428.5,491,429,172,429.5,1,430,39,430.5,7
2020/10/5,2330,37:02.6,1,5,5,0,0,428,1897,428,185,427.5,11,427,49,426.5,27,426,63,428.5,491,429,172,429.5,1,430,41,430.5,7
2020/10/5,2330,37:07.6,1,5,5,0,0,428,1899,428,184,427.5,11,427,49,426.5,27,426,63,428.5,491,429,172,429.5,1,430,42,430.5,7
2020/10/5,2330,37:12.6,1,5,5,0,0,428,1900,428,187,427.5,11,427,49,426.5,27,426,63,428.5,491,429,172,429.5,1,430,42,430.5,7
2020/10/5,2330,37:17.6,1,5,5,0,0,428,1907,428,181,427.5,11,427,51,426.5,27,426,63,428.5,491,429,172,429.5,1,430,42,430.5,7
2020/10/5,2330,37:22.7,1,5,5,0,0,428,1909,428,180,427.5,11,427,52,426.5,27,426,65,428.5,491,429,172,429.5,1,430,42,430.5,5
2020/10/5,2330,37:27.7,1,5,5,0,0,428,1909,428,181,427.5,11,427,52,426.5,27,426,65,428.5,491,429,172,429.5,1,430,43,430.5,5
